CVEGEO,MUNICIPIO,TITULO,FECHA,ENLACEPUB,ENLACEFOT,URL
,,"Porque nuestro compromiso es contigo y con tu familia, en la Dirección General de Transporte del Estado, continuamos realizando recorridos de control y vigilancia para supervisar que se cumplan con los protocolos se seguridad además de las medidas preventivas de prevención contra el virus COVID-19.

¡Trabajamos por ti!",21/05/2022,0,,https://facebook.com/SPVeracruz/posts/307232944930086
,,"Esta mañana, en coordinación con la Secretaría de la Defensa Nacional y autoridades municipales, se realizaron las ceremonias de inicio de la Campaña Estatal de Canje de Armas, en los municipios de Xalapa y Coatzacoalcos.

La cual se llevará a cabo del 20 de mayo al 03 de junio, de 8:00 a 13:00 horas, en el Parque Benito Juárez en Xalapa y del 20 al 31 de mayo en el Parque Independencia de Coatzacoalcos, donde podrás llevar tus armas, municiones, y recibir a cambio dinero en efectivo.

A dos años de inicio de esta campaña en marzo del 2020, se han logrado buenos resultados en favor de la prevención y combate al delito en la entidad.

Destaca la destrucción de 299 armas y más de 279 mil cartuchos, retribuyendo de manera económica a la ciudadanía participante más de 2 millones 727 mil pesos, esto en 12 municipios de la entidad.

Construyamos juntas y juntos un Veracruz “Sin Armas, Sin Riesgos”.",21/05/2022,0,,https://facebook.com/SPVeracruz/posts/307232981596749
,,"Con el compromiso de brindar conocimientos a los más pequeños sobre cómo conducirse de manera segura y responsable en la vía pública, llevamos a cabo platicas de Cultura Vial, así como la implementación de un circuito vial en #Soteapan.

A través de estas actividades, se permite a los alumnos disfrutar de dinámicas educativas que complementan la seguridad vial.

Recuerda que si te interesa este tipo de programa, puedes solicitarlo a través de nuestras redes sociales.👩🏻‍💻",21/05/2022,0,,https://facebook.com/SPVeracruz/posts/307233118263402
,,"Con disciplina, entrega y constancia nos formamos para seguir velando #PorTuSeguridad y la de todas y todos los veracruzanos👮🏻‍♀️👮🏻‍♂️🚔",21/05/2022,0,,https://facebook.com/SPVeracruz/posts/307233404930040
,,"¡No lo olvides! 👇🏻

Este domingo 22 de Mayo, de las 06:00 a las 10:00 horas y con motivo de la carrera CECYTEV 5k, la Secretaría de Seguridad Pública del Estado de Veracruz, a través de la Dirección General de Tránsito y Seguridad Vial del Estado, llevará a cabo el cierre de circulación en el centro de #Xalapa y brindará apoyo vial a participantes y espectadores.

Mediante estas acciones salvaguardamos la integridad física de las y los veracruzanos. 👮🏻‍♂️🚔",22/05/2022,0,,https://facebook.com/SPVeracruz/posts/307914431528604
,,"Iniciando la semana esta mañana convocados por el Gobernador Cuitláhuac García Jiménez en las instalaciones de la Fuerza Civil sesionamos en la COESCONPAZ.

Asimismo evaluamos los operativos de seguridad y protección civil desplegados en todas las regiones del estado.

En el Gobierno del Estado de Veracruz trabajamos día y noche para garantizar la paz de las y los veracruzanos.",23/05/2022,0,,https://facebook.com/SPVeracruz/posts/308742258112488
,,"A fin de fortalecer el actuar ético, los valores y el sentido de pertenencia del personal de la SSP, este día inauguramos el curso “Nuestros valores, nuestra identidad”, impartido por la Secretaría de Marina en las instalaciones del Cuartel Gral. Heriberto Jara Corona de la Policía Estatal.

Agradezco de manera especial al Almirante Secretario de Marina, Rafael Ojeda Durán, por acercar este tipo de cursos a los cuerpos policiales del estado, quienes estoy seguro aprovecharán para refrendar su compromiso por México y por Veracruz.

¡Juntas y juntos seguimos consolidando la transformación de Veracruz!",23/05/2022,0,,https://facebook.com/SPVeracruz/posts/308742294779151
,,"Fuerza, valentía y lealtad son los valores que representan a las mujeres y hombres que integran a la Secretaría de Seguridad Pública.

¡Todos los días trabajamos por tu seguridad y bienestar!",24/05/2022,0,,https://facebook.com/SPVeracruz/posts/309351228051591
,,"Con el objetivo común de apuntalar acciones en favor de la paz y seguridad de la ciudadanía, esta mañana encabezados por el Gob. Cuitláhuac García Jiménez sesionamos la Mesa de Coordinación para la Construcción de la Paz en las instalaciones de la Fuerza Civil.

Se informó el resultado de las labores de rescate por la volcadura de una embarcación con migrantes en el mar frente a la costa de Agua Dulce, logrando rescatar a 4 personas con vida y la localización de los cuerpos de 7 migrantes que lamentablemente fallecieron.

En las acciones de salvamento participó personal de la SEMAR, Capitanía de Puerto, Protección Civil, Policía Ministerial, Policía Municipal y Fuerza Civil.

En la Secretaría de Seguridad Pública del Estado de Veracruz seguimos trabajando por tu seguridad y bienestar.",24/05/2022,0,,https://facebook.com/SPVeracruz/posts/309395518047162
,,"Que un arma no desarme tu vida. ¡Únete a la campaña de canje de armas!

Acude a nuestros módulos en Xalapa y Coatzacoalcos, en horario de 8:00 AM a 1:00 PM.

Sin presentar identificaciones oficiales ni cuestionamientos.

La construcción de la paz en Veracruz requiere del apoyo y la participación de todos.

Juntas y juntos por un Veracruz sin Armas 👮‍♀️👮‍♂️🕊",24/05/2022,0,,https://facebook.com/SPVeracruz/posts/309431351376912
,,"Tras el reporte de una denuncia ciudadana a la línea de emergencia 9-1-1 sobre la comisión de un delito, la SSP implementó el Operativo Código Rojo en el municipio de Catemaco, que llevó a la captura de tres hombres.

Les fueron asegurados equipos tácticos, armas de fuego, cargadores, cartuchos, radios, placas de policía, un arma blanca y un juego de candados de manos.

Asimismo, fueron liberadas 11 personas extranjeras que se encontraban privadas de su libertad, entre las cuales hay cuatro menores de edad.

La SSP reitera el exhorto a la sociedad para que denuncie los casos donde se presuma la comisión de un delito, mediante los números telefónicos 089 y 9-1-1 .",24/05/2022,0,,https://facebook.com/SPVeracruz/posts/309513611368686
,,"Empezó como un juego y terminó con su libertad. Escucha el testimonio de esta joven de 21 años privada de su libertad, a consecuencia de malas decisiones y malas amistades.

¡#PorTuSeguridad y la de tus seres queridos, #NoTeLaJueguesConLasDrogas!",24/05/2022,0,,https://facebook.com/SPVeracruz/posts/309523638034350
,,"Con el objetivo de resaltar la labor altruista y la vocación docente en la formación de jóvenes y adultos, se entregaron 72 reconocimientos y 66 kits escolares a facilitadores de los diferentes niveles educativos, en los 17 CERESOS del Estado y el Módulo Preventivo de 72 Horas.

A fin de que las personas privadas de la libertad, se puedan matricular y culminar sus estudios, obteniendo con ello certificados que avalan una educación igualitaria, misma que le brindará mayores oportunidades una vez reinsertados en la sociedad.

Con estas acciones la SSP a través de la Dirección General de Prevención y Reinserción Social agradece la labor del: IVEA Veracruz, el TEBAEV y la Universidad Popular Autónoma de Veracruz - UPAV, que se dedican a la enseñanza al interior de dichos centros penitenciarios.",24/05/2022,0,,https://facebook.com/SPVeracruz/posts/309581781361869
,,"🎗 #DíaNaranja: Recuerda que no solo la violencia física lastima, nada justifica la violencia contra las mujeres y niñas 🙅‍♀️ ¡#Respétalas!

Denuncia de manera anónima al 089 o comunícate al 9-1-1 en una situación de emergencia.",25/05/2022,0,,https://facebook.com/SPVeracruz/posts/310004124652968
,,"El deporte es una herramienta fundamental en las acciones para la prevención del delito en los jóvenes, por ello realizamos el taller de Beisbol 5 a más de 125 alumnos y alumnas de la Telesecundaria Emiliano Zapata, en la Reserva Tronconal en Xalapa.

La disciplina beisbol 5 se caracteriza por fomentar el trabajo en equipo, además de promover la salud y el esparcimiento para mejorar la calidad de vida.

Con estas actividades en la SSP a través de la Dirección General de Vinculación Institucional
seguimos trabajando por tu seguridad.",25/05/2022,0,,https://facebook.com/SPVeracruz/posts/310141544639226
,,"En el marco del #DíaNaranja y dando cumplimiento a la Estrategia Estatal de #CeroTolerancia de la Violencia contra las Mujeres y Niñas, realizamos actividades de concientización en los 17 Ceresos estatales y el Módulo Preventivo de 72 Horas.

A través de diversas actividades como la elaboración de carteles, pláticas y talleres, la población penitenciaria, identificó conductas empáticas de solidaridad y un mejor manejo para el control de sus emociones, además de promover la no discriminación y el respeto a los derechos humanos.

La Secretaría de Seguridad Pública, a través de la Dirección General de Prevención y Reinserción Social, continúa fortaleciendo su compromiso hacia la erradicación de la violencia de género.",25/05/2022,0,,https://facebook.com/SPVeracruz/posts/310204001299647
,,"Rodéate de quien vaya en la misma sintonía que tú, evolución, trabajo, buena vibra, pasión, respeto y valores. ¡Excelente jueves! 👮‍♂️👮‍♀️👍",26/05/2022,0,,https://facebook.com/SPVeracruz/posts/310668247919889
,,"Con el objetivo de dar a conocer la cultura y acciones de la Secretaría de la Defensa Nacional, el General José Francisco Camarena Hernández, Comandante de la 26/a Zona Militar, impartió la conferencia ""Difusión de la Cultura de la Seguridad Nacional"" a personal de la Secretaría de Seguridad Pública, Policías Municipales y Cadetes en formación.

A través de estás acciones se logra vincular a los 3 órdenes de gobierno en los temas de Seguridad.",26/05/2022,0,,https://facebook.com/SPVeracruz/posts/310697814583599
,,"¡Únete a la campaña de canje de armas!

Acude a nuestros módulos en Xalapa y Coatzacoalcos, en horario de 8:00 AM a 1:00 PM. Sin presentar identificaciones oficiales ni cuestionamientos.

La construcción de la paz en Veracruz requiere del apoyo y la participación de todos.

Juntas y juntos por un Veracruz sin Armas 👮‍♀️👮‍♂️🕊",26/05/2022,0,,https://facebook.com/SPVeracruz/posts/310790764574304
,,"Con el objetivo de consolidar la profesionalización y dignificación policial, este día realizamos la 1era Sesión Ordinaria de la Comisión del Servicio Profesional de Carrera Policial, en las instalaciones del Secretariado Ejecutivo del Sistema y Consejo Estatal de Seguridad Pública.

Donde se validaron las Convocatorias del Servicio Profesional de Carrera Policial y del Servicio Profesional Penitenciario 2022-2023, las cuales contienen los requisitos de ingreso para las y los aspirantes que deseen pertenecer a la SSP.

Con gran #OrgulloPolicial seguimos impulsando acciones en favor de la paz, seguridad y bienestar de las familias veracruzanas.",26/05/2022,0,,https://facebook.com/SPVeracruz/posts/310904337896280
,,"¿Sabías que todo el personal de C4 es evaluado anualmente? 🥇

Derivado de la acreditación de CALEA obtenida por este Centro Estatal, se evalúa el desempeño del personal de todas las unidades 📈 📊, con la finalidad de reforzar las áreas de oportunidad, para mantener y fortalecer la calidad en nuestros servicios.

De este modo, aseguramos que la ciudadanía obtenga una atención óptima al realizar sus llamadas a los servicios que se brindan a través de este Centro Estatal 🚓🚑🚒.",26/05/2022,0,,https://facebook.com/SPVeracruz/posts/310905351229512
,,"A través de nuestro programa #EmpresaSegura, realizamos plática de prevención del delito a colaboradores de Grupo Cedis Lala en Xalapa, a fin de dar a conocer medidas de seguridad en materia de delitos informáticos, engaño telefónico y extorsión gota a gota.

Además brindamos tips de seguridad a las y los participantes y el uso correcto de las líneas de emergencia 9-1-1 y 089 para denuncia anónima.

Sí deseas solicitar este programa llama al 228 141 38 00 ext. 3414.

La SSP a través de la Dirección General de Vinculación Institucional, impulsa acciones preventivas en los diferentes sectores de la sociedad.",26/05/2022,0,,https://facebook.com/SPVeracruz/posts/310933304560050
,,"Para hacer frente a la extorsión telefónica, sólo cuelga y denuncia.",26/05/2022,0,,https://facebook.com/SPVeracruz/posts/311035221216525
,,"Como parte de la Jornada de Prevención: “Transformando la Convivencia Escolar”, a través de nuestro programa Seguridad y Paz Social en Entornos Educativos, realizamos la presentación de los sketch “No lo llames amor” y “Yuli Resiste” en el municipio de Perote del 1 al 13 de mayo.

Contando con la participación de más de mil alumnos, alumnas, personal docente y directivos de las escuelas Centro Escolar Pedro Anzures, Instituto Educativo San Carlos, Centro de Bachillerato Tecnológico Agropecuario 86, COBAEV 58, TEBAEV e Instituto Tecnológico.

Acciones con el objetivo de sensibilizar en materia de prevención de la violencia contra las mujeres, violencia de género y sus diferentes modalidades.

A través de la Dirección General de Vinculación trabajamos diariamente con la comunidad estudiantil para prevenir y erradicar la violencia contra las mujeres.",27/05/2022,0,,https://facebook.com/SPVeracruz/posts/311710114482369
,,"Impulsando acciones que consoliden la profesionalización y alta competencia de nuestros cuerpos policiales este día en la Academia Regional de Seguridad Pública del Sureste concluyen su formación 134 elementos policiales, 57 de policía de reacción pertenecientes a la Policía Estatal y Fuerza Civil, 52 en competencias básicas y 25 de custodios penitenciarios.

En el Gobierno del Estado de Veracruz confiamos que la profesionalización constante es la mejor herramienta para construir un estado de paz y seguridad.",28/05/2022,0,,https://facebook.com/SPVeracruz/posts/312198971100150
,,"Impulsando acciones que consoliden la profesionalización y alta competencia de nuestros cuerpos policiales este día en la Academia Regional de Seguridad Pública del Sureste concluyen su formación 134 elementos policiales, 57 de policía de reacción pertenecientes a la Policía Estatal y Fuerza Civil, 52 en competencias básicas y 25 de custodios penitenciarios.

En el Gobierno del Estado de Veracruz confiamos que la profesionalización constante es la mejor herramienta para construir un estado de paz y seguridad.",28/05/2022,0,,https://facebook.com/SPVeracruz/posts/312199007766813
,,"Con el objetivo de brindar el mejor servicio a los veracruzanos, contamos con operadores capacitados bajo parámetros internacionales, atendiendo emergencias a nivel estatal las 24 horas, los 365 días del año.

En #C4Veracruz seguimos trabajando por tu seguridad.",28/05/2022,0,,https://facebook.com/SPVeracruz/posts/312199164433464
,,"Este día en el Centro de Estudios e Investigación en Seguridad, iniciamos la Jornada Nacional sobre Perspectiva de Juventudes, dirigida a cadetes del Curso de Formación Inicial para Policía Preventivo Generación 32, la cual tiene como objetivo ofrecer capacidades y encuentros formativos a personas servidoras públicas.

Contando con la participación del Mtro. Mario Páez Ortega Director de Investigación y Estudios sobre la Juventud del IMJUVE Instituto Mexicano de la Juventud, quien explicó a los asistentes temas de seguridad pública, procuración de justicia y sistema penitenciario con perspectiva de juventudes y el debido proceso de fungir como Primer respondiente.

De igual forma, brindó…",28/05/2022,0,,https://facebook.com/SPVeracruz/posts/312246757762038
,,"📍Terminamos la Jornada en el estado de Veracruz.🇲🇽

👉Capacitamos sobre Perspectiva de Juventudes e Inteligencia Policial a cadetes de formación inicial de la policía estatal en el Centro de Estudios e Investigación en Seguridad👮👮. 👏

👉El CEIS es referente nacional en materia de formación policial como el primer estado es capacitar en materia de #PerspectivaDeJuventudes a las y los elementos de seguridad pública en formación.👏🇲🇽

Instituto Veracruzano de la Juventud Gobierno del Estado de Veracruz Guillermo Santiago Hugo Gutiérrez Maldonado Cuitláhuac García Jiménez Waltraud Martínez Olvera",28/05/2022,0,,https://facebook.com/SPVeracruz/posts/312343201085727
,,"A través del Encuentro Ciudadano #OrgulloPolicial, las familias veracruzanas de diversos municipios conocen y conviven con nuestros cuerpos de seguridad.

¡Excelente semana! 🏡👮‍♂️👮",30/05/2022,0,,https://facebook.com/SPVeracruz/posts/313567010963346
,,"La Secretaría de Seguridad Pública a través de la Dirección General de Vinculación Institucional en coordinación con el Ayuntamiento de Banderilla, la Organización Internacional Special Olympics Veracruz, Centro de Atención Múltiple María de los Ángeles Bello Aguirre, DIF Estatal y Municipal, realizaron el Primer Torneo de Futbol-7 “Banderilla Juega Unificado”, con la participación de niñas y niños con algún síndrome, trastorno y/o discapacidad.

La finalidad del encuentro es generar participación en actividades recreativas y de convivencia para contribuir al desarrollo de sus habilidades adaptativas y de independencia personal. Los partidos de futbol se realizaron en el campo La Calera de Banderilla, del 27 al 29 de mayo.

Con estas acciones promovemos la inclusión social de nuestras niños y niñas veracruzanas.",30/05/2022,0,,https://facebook.com/SPVeracruz/posts/313676794285701
,,"Este lunes, te presentamos nuestras bolsas artesanales, tejidas con palma, rafia, cintilla y plástico 👛👜🎒

Tenemos diferentes diseños, tamaños y colores ¡Ven por la tuya! ✨

👉 Visítanos:
⏰ Lunes a Viernes de 10:00 am a 8:00 pm horario corrido
⏰ Sábado de 10:00 am a 6:00 pm
⏰ Domingo de 10:00 am a 3:00 pm
📲 2281400262
📍 Pasaje Enríquez Local J2, Zona Centro, Xalapa, Ver

*Con la venta de estas artesanías elaboradas por las personas privadas de la libertad, apoyan a la economía de sus familias*.",30/05/2022,0,,https://facebook.com/SPVeracruz/posts/313814107605303
,,"La Secretaría de Seguridad Pública a través de la Dirección General de Prevención y Reinserción Social, te invita a participar en la Convocatoria para Custodio Penitenciario 2022

Ven y forma parte de nuestro personal de seguridad y custodia

Consulta las bases en 👉 http://www.veracruz.gob.mx/seguridad/

Para mayores informes acude a nuestras oficinas ubicadas en la ciudad de Xalapa en la calle Nicolas Bravo No. 34 Col. Centro
De: Lunes a Viernes de 9:00 am a 4:00 pm o comunícate al 800 50 43 244.

¡No te quedes fuera y forma parte de esta gran corporación!",31/05/2022,0,,https://facebook.com/SPVeracruz/posts/314366144216766
,,"Mensaje importante ante las lluvias en el sur de Veracruz.
Seguimos trabajando.",31/05/2022,0,,https://facebook.com/SPVeracruz/posts/314394900880557
,,"#PorTuSeguridad, esta mañana liderados por el Gobernador Cuitláhuac García Jiménez sesionamos en la Mesa para la Construcción de la Paz en las instalaciones de Astilleros de Marina, en Coatzacoalcos.

Donde dimos seguimiento a las estrategias de seguridad encaminadas a mantener el orden y la paz en #Veracruz, con el apoyo del Gobierno Federal.

Le recordamos a la ciudadanía que, ante la temporada de lluvias y ciclones, nuestras líneas telefónicas de emergencia 911 y 089 están a su disposición las 24 horas del día y durante los 365 días del año.",31/05/2022,0,,https://facebook.com/SPVeracruz/posts/314417160878331
,,"Con acciones coordinadas entre los tres órdenes de gobierno, seguiremos trabajando para garantizar que tú y los tuyos estén cada vez más seguros.

#DiloConOrgullo",31/05/2022,0,,https://facebook.com/SPVeracruz/posts/314443744209006
,,"Durante nuestra visita por el puerto de #Coatzacoalcos, recorrimos la “ExpoMar 2022” donde se exponen elementos de la historia de la Marina Nacional, institución que vela diariamente por la soberanía de nuestro país 🇲🇽.

Si tienes oportunidad date una vuelta con tu familia para mirar esta exposición en el marco del Día de la Marina, ubicada en el Centro de Convenciones de Coatzacoalcos.",31/05/2022,0,,https://facebook.com/SPVeracruz/posts/314530310867016
,,"Este día de la Marina Nacional, expreso mi felicitación y reconocimiento a las mujeres y hombres del mar, por su ardua labor y compromiso en beneficio de nuestro país y nuestro estado.

¡Nuestra gratitud y reconocimiento!",01/06/2022,0,,https://facebook.com/SPVeracruz/posts/314920657494648
,,"Con la firme convicción de dignificar a nuestros cuerpos policiales, mantenemos convenios de apoyo con empresas, comercios, escuelas, universidades, entre otros; para garantizar el bienestar y economía de la policía veracruzana y de sus familias.

Es por ello que implementamos el “Programa Descuento Policial”, mismo que brinda descuentos especiales para personal operativo y administrativo; compañero policía, identifica el sticker en los establecimientos y accede de manera inmediata a los beneficios que más de 400 empresas ofrecen.

Con estas acciones la Secretaría de Seguridad Pública, a través de la Dirección General de Vinculación Institucional mantiene beneficios para la economía del personal operativo y administrativo de nuestra corporación.
Cualquier aclaración, comunícate al teléfono 228 141 3800, extensiones 3414 y 3436.",01/06/2022,0,,https://facebook.com/SPVeracruz/posts/315007807485933
,,"La mañana de este miércoles, encabezados por el gobernador Cuitláhuac García Jiménez, sesionamos en la Mesa de Coordinación para la Construcción de la Paz en el municipio de Ixhuatlán del Sureste.

Donde reforzamos las estrategias de seguridad y protección ciudadana.

¡Juntos seguimos #ProtegiendoVeracruz!",01/06/2022,0,,https://facebook.com/SPVeracruz/posts/315110740808973
,,"Como parte de las acciones para el fortalecimiento de la Reinserción Social en Veracruz, en coordinación con el Icatver Dirección General, realizamos las clausuras de los cursos Mecánica Automotriz y Soldadura Pailería, en el CERESO de Pánuco.

Donde se entregaron 31 diplomas a personas privadas de la libertad, con el objetivo de desarrollar un trabajo digno en el interior del centro, mismo que les servirá para consolidar su reinserción social al obtener su libertad.

Así mismo se realizó la inauguración de los Cursos de: Reparación Sistema de Frenos Básicos y Aplicación de Soldadura por Arco con Electrodo, donde participan 20 personas privadas de la libertad por cada curso.

Con estas acciones, la SSP brinda las herramientas y capacitación necesarias para que las Personas Privadas de su Libertad cuenten con medios dignos para su desarrollo y reinserción social.",01/06/2022,0,,https://facebook.com/SPVeracruz/posts/315111707475543
,,"Con gran #OrgulloPolicial formamos con disciplina, legalidad y compromiso a nuestros futuros oficiales de la Policía Estatal.

¡#PorTuSeguridad estamos trabajando para salvaguardar a nuestro Estado! 👮🏻‍♀️👮🏻‍♂️🚔",01/06/2022,0,,https://facebook.com/SPVeracruz/posts/315119100808137
,,"En esta ocasión te presentamos nuestra variedad de bolsas artesanales, tejidas con cintilla de plástico, elaboradas en el centro penitenciario de Amatlán de los Reyes.

El mejor accesorio que puedes llevar. 👜👛🎒

👉Visítanos:
⏰Lunes a Sábado de 10:00 am a 8:00 pm horario corrido
⏰Domingo de 10:00 am a 3:00 pm
📲2281400262
📍Pasaje Enríquez Local J2, Zona Centro, Xalapa, Ver

Con la venta de estas artesanías elaboradas por las personas privadas de la libertad, apoyan a la economía de sus familias.

_Artesanías Penitenciarias Veracruz_",01/06/2022,0,,https://facebook.com/SPVeracruz/posts/315119400808107
,,"🎉Porque no queremos que nadie se quede fuera,😉 podrás adquirir tus boletos 🎟️ totalmente gratis el día del evento en los accesos del Salsódromo en Boca del Río.

Te esperamos el 2, 3 y 4 de junio a partir de las 17:00 horas. ¡Se va a poner buenísimo!✨🥳",01/06/2022,0,,https://facebook.com/SPVeracruz/posts/315127387473975
,,La SSP de Veracruz se consolida en el ámbito internacional en la formación y profesionalización de cuerpos de seguridad de élite.,02/06/2022,0,,https://facebook.com/SPVeracruz/posts/315696474083733
,,"A través de nuestro programa #EmpresaSegura, realizamos plática de prevención del delito a integrantes del Seguro Social de los Trabajadores de la Educación del Estado de Veracruz, a fin de dar a conocer medidas de seguridad en materia de delitos informáticos, engaño telefónico y extorsión gota a gota.

Además brindamos tips de seguridad a las y los participantes y el uso correcto de las líneas de emergencia 9-1-1 y 089 para denuncia anónima.

Sí deseas solicitar este programa llama al 228 141 38 00 ext. 3414.

La SSP a través de la Dirección General de Vinculación Institucional, impulsa acciones preventivas en los diferentes sectores de la sociedad.",02/06/2022,0,,https://facebook.com/SPVeracruz/posts/315714877415226
,,"El Centro de Estudios e Investigación en Seguridad - CEIS 🏢 te invita a ti y a tu familia a conocer nuestros Planes de Estudios de Educación Superior y nuestra Convocatoria para Ingresar a la Policía de Veracruz del 2 al 4 de junio en el Encuentro Ciudadano: #OrgulloPolicial”, en el marco del Salsa Fest 2022, estaremos ubicados junto al acceso principal. La sede es en el Boulevard Vicente Fox, del municipio de Boca del Río.

Asimismo podrás presenciar algunas de las demostraciones de nuestros futuros Oficiales de Policía en Defensa Personal y Manejo de PR-24 dirigido por nuestro personal certificado. 👮🏻‍♀️👮🏻‍♂️🚔

Ven e infórmate ¡Te esperamos de 17:00 a 21:00 hrs! 👨‍👩‍👦‍👦👮🏻‍♂️🏡",02/06/2022,0,,https://facebook.com/SPVeracruz/posts/315741930745854
,,"Con el objetivo de reforzar las acciones en materia de seguridad vial y crear conciencia sobre la responsabilidad a la hora de conducir, implementamos el operativo “Casco Seguro”, medida que se utiliza para disminuir la gravedad de los accidentes en la vía pública. 🏍

¡Colabora con las autoridades y conduce seguro a tu destino! #Cosamaloapan 👮🏻‍♂️🚔",02/06/2022,0,,https://facebook.com/SPVeracruz/posts/315753914077989
,,"Estamos iniciando el primer gran día del #SalsaFest2022, donde más de mil elementos policiales y de protección civil resguardan la zona turística para garantizar la seguridad de las personas que disfrutarán, del 2 al 4 de junio, de este gran evento musical.

Asimismo en los accesos han sido instalados diversos módulos de atención de nuestras direcciones, como parte del Encuentro Ciudadano #OrgulloPolicial, al que puedes asistir en familia, de 17:00 a 21:00 hrs.

Sigue las recomendaciones oficiales y ante cualquier emergencia acércate a nuestros elementos. ¡Estamos para servirte!",02/06/2022,0,,https://facebook.com/SPVeracruz/posts/315808544072526
,,"Para tu seguridad, el operativo del Salsa Fest está presente ✨👏🏻, con participación de Secretaría De Protección Civil Del Estado de Veracruz , Guardia Nacional, Secretaría de Seguridad Pública del Estado de Veracruz , Secretaría de Salud de Veracruz , Dirección General de Tránsito y Seguridad Vial del Estado de Veracruz y Marina.

🚑 Acércate a uno de ellos en caso de requerir ayuda u orientación.",02/06/2022,0,,https://facebook.com/SPVeracruz/posts/315818610738186
,,"Como parte de las acciones operativas implementadas por la Secretaría de Seguridad Pública del Estado de Veracruz, que tienen como objetivo salvaguardar la integridad física de las y los veracruzanos, el Director General de Tránsito del Estado supervisa el Operativo Vial y las acciones de seguridad emprendidas durante el #SalsaFest2022.

¡Día y noche seguimos trabajando #PorTuSeguridad! 👮🏻‍♂️🚔",02/06/2022,0,,https://facebook.com/SPVeracruz/posts/315859177400796
,,"En tu asistencia al Salsa Fest 2022 💃🏼 no olvides visitar los Módulos del Encuentro Ciudadano #OrgulloPolicial 👮🏾‍♂️👮🏻‍♀️donde podrás conocer los servicios de las diferentes Direcciones de la Secretaría de Seguridad Pública del Estado de Veracruz.

¡Te esperamos! 👮🏻‍♀️👮🏻‍♂️🚔",02/06/2022,0,,https://facebook.com/SPVeracruz/posts/315859200734127
,,"A través del constante adiestramiento de nuestras unidades de élite, impulsamos la fortaleza, disciplina y destreza de nuestros elementos, para superar cualquier obstáculo y cumplir con nuestro deber de servir y proteger a las familias veracruzanas.

¡Excelente viernes!",03/06/2022,0,,https://facebook.com/SPVeracruz/posts/316259600694087
,,"A través del programa “Prevención de la Violencia por Razones de Género” y en coordinación con el Instituto Veracruzano de la Mujer, participamos en la Brigada de la Salud por las Mujeres en el municipio de Emiliano Zapata.

Dando difusión de la App Mujer Alerta y Violentometros, así como asesoría sobre el uso correcto de las lineas de emergencia 9-1-1 y 089 para denuncia anónima.

Con estas acciones en la SSP respaldamos la estrategia Cero Tolerancia a la Violencia contra las Mujeres y las Niñas en Veracruz.",03/06/2022,0,,https://facebook.com/SPVeracruz/posts/316365974016783
,,"Este viernes, te presentamos nuestra artesanía tallada en madera y pintada a mano elaborada en el centro penitenciario de Papantla donde los PPL a través de su trabajo muestran la cultura que hay en el estado de Veracruz.

Ven y llévate la tuya! Te esperamos ✨

👉 Visítanos:
⏰ Lunes a Sábado de 10:00 am a 8:00 pm horario corrido
⏰ Domingo de 10:00 am a 3:00 pm
📲 2281400262
📍 Pasaje Enríquez Local J2, Zona Centro, Xalapa, Ver

Con la venta de estas artesanías elaboradas por las personas privadas de la libertad, apoyan a la economía de sus familias.",03/06/2022,0,,https://facebook.com/SPVeracruz/posts/316396777347036
,,"En el marco del Día Mundial sin Tabaco y con el objetivo de garantizar la salud de la población penitenciaria, se realizaron diversas actividades en los 17 CERESOS del Estado y el Módulo Preventivo de 72 Horas.

Se elaboraron periódicos murales, dibujos, carteles y contenedores para colillas de cigarro con material reciclado, asimismo se impartieron pláticas, con las que se concientizó a la población penitenciaria sobre los efectos nocivos y letales del consumo de tabaco y de la exposición pasiva al humo de esta sustancia.

Con estas acciones la Secretaría de Seguridad Pública, refrenda su compromiso por una efectiva reinserción social en Veracruz.",03/06/2022,0,,https://facebook.com/SPVeracruz/posts/316398554013525
,,"Asiste del 2 al 4 de junio al Encuentro Ciudadano: #OrgulloPolicial, en el marco del Salsa Fest 2022, estamos ubicados en los accesos del Salsodromo, en el municipio de Boca del Río.

Donde podrás encontrar nuestro módulo de artesanías, elaboradas por las personas privadas de la libertad, de los diferentes CERESOS del Estado.

También podrás realizar actividades en el área de prevención del delito, aprender valores jugando junto con Paquito el custodio penitenciario. ¡Te esperamos!",03/06/2022,0,,https://facebook.com/SPVeracruz/posts/316438714009509
,,"Nuestros elementos de la Compañía de Caballería de la Fuerza Civil están listos para su participación en el Circuito Ecuestre Veracruzano “La Copa Bocana”, el cual se realizará este 4 de junio en el Club Hípico La Bocana.

Su preparación en técnicas ecuestres es fundamental para desempeñar labores operativas y preventivas en zonas serranas y de difícil acceso.

En el Gobierno del Estado de Veracruz seguimos trabajando por la dignificación y profesionalización policial.",03/06/2022,0,,https://facebook.com/SPVeracruz/posts/316499764003404
